date,theta_pnl_est
2022-08-16,5023.840034280761
2022-08-17,4843.660312866574
2022-08-18,4701.275160077593
2022-08-19,4788.415466714268
2022-08-22,3397.7797499580115
2022-08-23,4661.207333781391
2022-08-24,4732.684365262238
2022-08-25,4473.952996632886
2022-08-26,4615.546722118982
2022-08-29,4218.142900134692
2022-08-30,4974.238466771695
2022-08-31,4649.6834099437565
2022-09-01,4108.736826618829
2022-09-02,3997.1593652453184
2022-09-05,3593.9212595716326
2022-09-06,4559.1559636244
2022-09-07,4734.123236910576
2022-09-08,4601.844105753877
2022-09-09,4495.05651840875
2022-09-12,3993.7784195843387
2022-09-13,4807.499569531021
2022-09-14,4392.2529166475215
2022-09-15,4174.007266343858
2022-09-16,3852.547408581658
2022-09-19,3641.3357629741167
2022-09-20,3701.6745949239425
2022-09-21,3558.6087413527016
2022-09-22,4723.6892681560375
2022-09-23,3912.4790799556777
2022-09-26,4140.990575516813
2022-09-27,4036.2648419081806
2022-09-28,4062.4647745056895
2022-09-29,4840.023588229321
2022-09-30,4775.66402074016
2022-10-03,4505.489369823524
2022-10-04,4760.183078250757
2022-10-05,3935.0647601640567
2022-10-06,5036.466273419005
2022-10-07,4834.45082021087
2022-10-10,4299.29749964178
2022-10-11,4609.6734756998285
2022-10-12,3904.594442266303
2022-10-13,5694.619144191137
2022-10-14,5681.325969138987
2022-10-17,4767.504610498324
2022-10-18,4859.407333518613
2022-10-19,4648.3830868613395
2022-10-20,4947.264327034581
2022-10-21,5770.515253916459
2022-10-24,6233.279799486962
2022-10-25,6237.771920206846
2022-10-26,5712.512923803286
2022-10-27,4845.852545897247
2022-10-28,4906.714514050256
2022-10-31,4842.0634842834215
2022-11-01,4934.46192629326
2022-11-02,5014.395308715364
2022-11-03,4705.408864213167
2022-11-04,4353.274159157675
2022-11-07,4966.612530736826
2022-11-08,4456.540827476977
2022-11-09,4386.425361514412
2022-11-10,4308.759820164967
2022-11-11,3939.538706538295
2022-11-14,4402.340978291544
2022-11-15,4054.344863315504
2022-11-16,3854.852546295959
2022-11-17,3746.437010526262
2022-11-18,3588.0821988023167
2022-11-21,4181.480549741905
2022-11-22,3750.374156044658
2022-11-23,3931.8915915606335
2022-11-24,3895.0194602599922
2022-11-25,3630.924376332634
2022-11-28,3992.243499626073
2022-11-29,3890.153217404331
2022-11-30,4286.6703788998975
2022-12-01,4084.104806936819
2022-12-02,3654.915430882738
2022-12-05,5379.47108463836
2022-12-06,5106.78182678167
2022-12-07,4930.762783661235
2022-12-08,4884.404989065987
2022-12-09,4697.61711472362
2022-12-12,5010.794072794638
2022-12-13,4476.365880503142
2022-12-14,4198.926761182866
2022-12-15,4125.522036927043
2022-12-16,3732.4460093842254
2022-12-19,3339.314411997525
2022-12-20,3246.765784383458
2022-12-21,4284.128252360404
2022-12-22,4163.8990043152835
2022-12-23,3971.5550153364857
2022-12-26,3411.001079878973
2022-12-27,3200.761448853946
2022-12-28,4083.0752814692232
2022-12-29,3634.9277570055533
2022-12-30,3505.3804743718506
2023-01-02,3150.9786560458547
2023-01-03,3059.966066177083
2023-01-04,4081.0646434844502
2023-01-05,3857.9215836460203
2023-01-06,3812.9541652163903
2023-01-09,3237.2326232497576
2023-01-10,3047.8858128698807
2023-01-11,3805.8766192227126
2023-01-12,3163.7294726318137
2023-01-13,3137.9343200482544
2023-01-16,2944.8543319022156
2023-01-17,2912.9825941639933
2023-01-18,2915.655299267957
2023-01-19,2983.464264945821
2023-01-20,4044.399688910704
2023-01-23,3518.4410267037265
2023-01-24,3340.174820646738
2023-01-25,3271.24166961409
2023-01-26,3140.5703326508924
2023-01-27,3877.6904712277465
2023-01-30,3232.1045797769993
2023-01-31,2799.4481142997324
2023-02-01,2647.523956085979
2023-02-02,2622.8233263991046
